trade_dt,Country,VaR90D%
8/21/2018,India,-0.006550215
8/21/2018,Taiwan,-0.000182705
8/21/2018,Brazil,-0.003980339
8/21/2018,China,-0.001149098
8/21/2018,Mexico,-0.002278682
8/21/2018,Philippines,-0.000722116
8/21/2018,Japan,-0.000669896
8/22/2018,Philippines,-0.000683772
8/22/2018,India,-0.006344608
8/22/2018,Indonesia,0.000174082
8/22/2018,Brazil,-0.003914188
8/22/2018,South Korea,-0.00074012
8/22/2018,Thailand,-0.000313333
8/22/2018,China,-0.001136883
8/22/2018,United States,-0.001143033
8/22/2018,Mexico,-0.002269358
8/22/2018,Japan,-0.000666802
8/22/2018,Taiwan,-0.000166277
8/23/2018,China,-0.001056316
8/23/2018,Indonesia,0.00016711
8/23/2018,South Korea,-0.000798666
8/23/2018,Mexico,-0.002225208
8/23/2018,Thailand,-0.000318185
8/23/2018,Japan,-0.000677566
8/23/2018,United States,-0.001097948
8/23/2018,India,-0.006256221
8/23/2018,Philippines,-0.000774442
8/23/2018,Taiwan,-0.000169442
8/23/2018,Brazil,-0.003774978
8/24/2018,India,-0.005877169
8/24/2018,Brazil,-0.003914709
8/24/2018,Taiwan,-0.000193706
8/24/2018,Philippines,-0.000794393
8/24/2018,Mexico,-0.00218892
8/24/2018,Japan,-0.000741267
8/24/2018,China,-0.001085935
8/24/2018,Thailand,-0.000289721
8/24/2018,United States,-0.00112901
8/24/2018,Indonesia,0.000193552
8/24/2018,South Korea,-0.000801896
8/27/2018,Philippines,-0.000770094
8/27/2018,South Korea,-0.000764356
8/27/2018,China,-0.001162807
8/27/2018,India,-0.005909094
8/27/2018,Taiwan,-0.000215603
8/27/2018,Brazil,-0.004165657
8/27/2018,Indonesia,0.000268628
8/27/2018,United States,-0.001152039
8/27/2018,Thailand,-0.000338859
8/27/2018,Mexico,-0.002272131
8/27/2018,Japan,-0.000746982
8/28/2018,Japan,-0.00073664
8/28/2018,Mexico,-0.002094172
8/28/2018,Taiwan,-0.000216991
8/28/2018,Philippines,-0.000765977
8/28/2018,Thailand,-0.000336749
8/28/2018,United States,-0.001238808
8/28/2018,India,-0.005971528
8/28/2018,Brazil,-0.004164163
8/28/2018,China,-0.001208486
8/28/2018,Indonesia,0.000265933
8/28/2018,South Korea,-0.000769384
8/29/2018,Thailand,-0.00032258
8/29/2018,United States,-0.001255533
8/29/2018,Brazil,-0.00435427
8/29/2018,India,-0.005940669
8/29/2018,China,-0.001218901
8/29/2018,Indonesia,0.00027657
8/29/2018,South Korea,-0.000762822
8/29/2018,Taiwan,-0.000198466
8/29/2018,Japan,-0.000723765
8/29/2018,Philippines,-0.000696782
8/29/2018,Mexico,-0.002145954
8/30/2018,South Korea,-0.000766146
8/30/2018,China,-0.001200059
8/30/2018,Brazil,-0.004422203
8/30/2018,Indonesia,0.000249112
8/30/2018,Philippines,-0.000584742
8/30/2018,India,-0.006139564
8/30/2018,Taiwan,-0.000211868
8/30/2018,Mexico,-0.00223469
8/30/2018,Thailand,-0.000352811
8/30/2018,Japan,-0.000716357
8/30/2018,United States,-0.001325463
8/31/2018,Japan,-0.000721147
8/31/2018,China,-0.001138103
8/31/2018,Mexico,-0.002284463
8/31/2018,Philippines,-0.000488722
8/31/2018,Taiwan,-0.000207337
8/31/2018,Brazil,-0.004987121
8/31/2018,India,-0.005963154
8/31/2018,Indonesia,0.000253446
8/31/2018,South Korea,-0.000707268
8/31/2018,United States,-0.001328199
8/31/2018,Thailand,-0.000345799
9/3/2018,China,-0.001181466
9/3/2018,South Korea,-0.000731346
9/3/2018,Indonesia,0.000230973
9/3/2018,Japan,-0.000717177
9/3/2018,Thailand,-0.00034667
9/3/2018,United States,-0.001348361
9/3/2018,Mexico,-0.002276126
9/3/2018,Taiwan,-0.000211123
9/3/2018,Brazil,-0.004692292
9/3/2018,Philippines,-0.00046927
9/3/2018,India,-0.00628139
9/4/2018,China,-0.001175958
9/4/2018,South Korea,-0.000674223
9/4/2018,Brazil,-0.00458254
9/4/2018,Indonesia,0.000179669
9/4/2018,Japan,-0.000758414
9/4/2018,Mexico,-0.002223681
9/4/2018,Taiwan,-0.000236672
9/4/2018,Philippines,-0.000534933
9/4/2018,United States,-0.001373193
9/4/2018,Thailand,-0.000362262
9/4/2018,India,-0.006375144
9/5/2018,India,-0.006520532
9/5/2018,Taiwan,-0.000233216
9/5/2018,Philippines,-0.000643877
9/5/2018,Japan,-0.000792785
9/5/2018,Mexico,-0.002319785
9/5/2018,China,-0.001218052
9/5/2018,Indonesia,8.66618E-05
9/5/2018,United States,-0.001411573
9/5/2018,South Korea,-0.000740818
9/5/2018,Thailand,-0.000388278
9/5/2018,Brazil,-0.004724351
9/6/2018,China,-0.001232609
9/6/2018,Mexico,-0.002287778
9/6/2018,Thailand,-0.000335624
9/6/2018,United States,-0.001378702
9/6/2018,Brazil,-0.004663928
9/6/2018,India,-0.006556238
9/6/2018,Indonesia,0.000110595
9/6/2018,South Korea,-0.000713341
9/6/2018,Philippines,-0.000701248
9/6/2018,Japan,-0.000807979
9/6/2018,Taiwan,-0.000215352
9/7/2018,China,-0.001275443
9/7/2018,South Korea,-0.000797383
9/7/2018,India,-0.007276103
9/7/2018,Brazil,-0.004411882
9/7/2018,Taiwan,-0.000184869
9/7/2018,Indonesia,8.42589E-05
9/7/2018,Philippines,-0.000799433
9/7/2018,Thailand,-0.000341799
9/7/2018,United States,-0.001280612
9/7/2018,Mexico,-0.002393508
9/7/2018,Japan,-0.000718066
9/10/2018,India,-0.0075199
9/10/2018,Philippines,-0.000828427
9/10/2018,China,-0.001303547
9/10/2018,Indonesia,8.58147E-05
9/10/2018,South Korea,-0.000804415
9/10/2018,Brazil,-0.004298199
9/10/2018,Thailand,-0.00035523
9/10/2018,United States,-0.001312119
9/10/2018,Mexico,-0.002485267
9/10/2018,Japan,-0.000723793
9/10/2018,Taiwan,-0.000242914
9/11/2018,Mexico,-0.002571387
9/11/2018,China,-0.001283346
9/11/2018,Philippines,-0.000864485
9/11/2018,Japan,-0.00074792
9/11/2018,Thailand,-0.000419091
9/11/2018,United States,-0.001311833
9/11/2018,India,-0.007710085
9/11/2018,Brazil,-0.004494711
9/11/2018,Indonesia,8.59542E-05
9/11/2018,Taiwan,-0.000191049
9/11/2018,South Korea,-0.000798042
9/12/2018,Thailand,-0.000424093
9/12/2018,United States,-0.001324317
9/12/2018,South Korea,-0.000774918
9/12/2018,China,-0.001307837
9/12/2018,Mexico,-0.00252188
9/12/2018,Taiwan,-0.00018768
9/12/2018,Japan,-0.000728041
9/12/2018,Philippines,-0.000811061
9/12/2018,India,-0.007868899
9/12/2018,Brazil,-0.004437332
9/12/2018,Indonesia,7.8219E-05
9/13/2018,United States,-0.001349473
9/13/2018,India,-0.007819179
9/13/2018,Brazil,-0.004289673
9/13/2018,Taiwan,-0.000161914
9/13/2018,Philippines,-0.000932532
9/13/2018,Japan,-0.000703971
9/13/2018,Mexico,-0.002566963
9/13/2018,China,-0.001342234
9/13/2018,Thailand,-0.000458498
9/13/2018,Indonesia,6.61939E-05
9/13/2018,South Korea,-0.000829707
9/14/2018,Mexico,-0.002584187
9/14/2018,Thailand,-0.000407338
9/14/2018,United States,-0.001291914
9/14/2018,Japan,-0.000727512
9/14/2018,Indonesia,6.14193E-05
9/14/2018,South Korea,-0.00077105
9/14/2018,China,-0.001549522
9/14/2018,India,-0.007900329
9/14/2018,Taiwan,-0.000159679
9/14/2018,Brazil,-0.004125517
9/14/2018,Philippines,-0.000840939
9/17/2018,China,-0.00156453
9/17/2018,South Korea,-0.000764412
9/17/2018,Indonesia,5.28428E-05
9/17/2018,Brazil,-0.004210007
9/17/2018,United States,-0.001295871
9/17/2018,India,-0.007970678
9/17/2018,Thailand,-0.000404975
9/17/2018,Mexico,-0.002621306
9/17/2018,Philippines,-0.000835738
9/17/2018,Japan,-0.000739421
9/17/2018,Taiwan,-0.000149152
9/18/2018,Taiwan,-0.000164983
9/18/2018,Brazil,-0.004517022
9/18/2018,India,-0.007525159
9/18/2018,Philippines,-0.000654323
9/18/2018,Indonesia,4.8739E-05
9/18/2018,South Korea,-0.00075685
9/18/2018,China,-0.001572309
9/18/2018,Thailand,-0.000473553
9/18/2018,United States,-0.001300605
9/18/2018,Mexico,-0.002560763
9/18/2018,Japan,-0.000886165
9/19/2018,Mexico,-0.002562959
9/19/2018,Taiwan,-0.000153905
9/19/2018,Philippines,-0.000633715
9/19/2018,Japan,-0.00088592
9/19/2018,Brazil,-0.004615324
9/19/2018,Thailand,-0.000460143
9/19/2018,United States,-0.001317687
9/19/2018,India,-0.007538218
9/19/2018,China,-0.001626797
9/19/2018,Indonesia,4.18126E-05
9/19/2018,South Korea,-0.000788022
9/20/2018,Thailand,-0.000434497
9/20/2018,United States,-0.001293374
9/20/2018,Japan,-0.00086938
9/20/2018,Mexico,-0.002405799
9/20/2018,South Korea,-0.000837768
9/20/2018,China,-0.001656467
9/20/2018,Indonesia,-4.02236E-05
9/20/2018,Brazil,-0.004523495
9/20/2018,Philippines,-0.000498332
9/20/2018,Taiwan,-0.00012746
9/20/2018,India,-0.007463167
9/21/2018,Taiwan,-0.000169236
9/21/2018,South Korea,-0.000803877
9/21/2018,Indonesia,-0.000101672
9/21/2018,United States,-0.001276929
9/21/2018,Brazil,-0.004725994
9/21/2018,India,-0.007294893
9/21/2018,Thailand,-0.000430941
9/21/2018,China,-0.001684562
9/21/2018,Mexico,-0.002181436
9/21/2018,Japan,-0.00089545
9/21/2018,Philippines,-0.000524391
9/24/2018,United States,-0.001368619
9/24/2018,Philippines,-0.000601593
9/24/2018,Brazil,-0.004765991
9/24/2018,Taiwan,-0.000188233
9/24/2018,India,-0.008091879
9/24/2018,China,-0.001848138
9/24/2018,South Korea,-0.00090521
9/24/2018,Indonesia,-0.000102905
9/24/2018,Mexico,-0.002145404
9/24/2018,Thailand,-0.000493567
9/24/2018,Japan,-0.000992317
9/25/2018,Mexico,-0.002156607
9/25/2018,Japan,-0.001005369
9/25/2018,China,-0.001800457
9/25/2018,United States,-0.001364747
9/25/2018,South Korea,-0.00089018
9/25/2018,Thailand,-0.000488043
9/25/2018,Indonesia,-0.00010395
9/25/2018,Brazil,-0.004897974
9/25/2018,India,-0.008101264
9/25/2018,Taiwan,-0.000176441
9/25/2018,Philippines,-0.000567007
9/26/2018,Philippines,-0.000567067
9/26/2018,Mexico,-0.002144063
9/26/2018,China,-0.001776591
9/26/2018,Indonesia,-0.000106339
9/26/2018,South Korea,-0.001000651
9/26/2018,Brazil,-0.00440849
9/26/2018,Taiwan,-0.000206312
9/26/2018,United States,-0.001351465
9/26/2018,India,-0.007889937
9/26/2018,Thailand,-0.000513248
9/26/2018,Japan,-0.001001676
9/27/2018,Philippines,-0.000560902
9/27/2018,Japan,-0.000947344
9/27/2018,Taiwan,-0.000214647
9/27/2018,Mexico,-0.002161994
9/27/2018,Thailand,-0.000516884
9/27/2018,United States,-0.00138427
9/27/2018,China,-0.00168036
9/27/2018,Indonesia,-8.06523E-05
9/27/2018,South Korea,-0.00083213
9/27/2018,Brazil,-0.004783969
9/27/2018,India,-0.007430534
9/28/2018,Thailand,-0.000643925
9/28/2018,United States,-0.001355631
9/28/2018,Mexico,-0.001931667
9/28/2018,Japan,-0.000910806
9/28/2018,Philippines,-0.000505837
9/28/2018,South Korea,-0.000713612
9/28/2018,China,-0.001589508
9/28/2018,India,-0.007360244
9/28/2018,Taiwan,-0.000195273
9/28/2018,Brazil,-0.004672153
9/28/2018,Indonesia,-9.11322E-05
10/1/2018,Mexico,-0.001699934
10/1/2018,Thailand,-0.000658316
10/1/2018,United States,-0.001382611
10/1/2018,Japan,-0.000890435
10/1/2018,Taiwan,-0.000199541
10/1/2018,India,-0.007843932
10/1/2018,Philippines,-0.000485386
10/1/2018,China,-0.001512649
10/1/2018,Indonesia,-8.82615E-05
10/1/2018,South Korea,-0.000724973
10/1/2018,Brazil,-0.00442665
10/2/2018,Thailand,-0.000674413
10/2/2018,United States,-0.001379189
10/2/2018,India,-0.007881851
10/2/2018,Taiwan,-0.000191333
10/2/2018,Brazil,-0.004658826
10/2/2018,Indonesia,-9.01185E-05
10/2/2018,South Korea,-0.000740362
10/2/2018,Philippines,-0.000479756
10/2/2018,Mexico,-0.001655585
10/2/2018,China,-0.001558021
10/2/2018,Japan,-0.000917383
10/3/2018,Mexico,-0.001626692
10/3/2018,Philippines,-0.000486266
10/3/2018,Japan,-0.000917435
10/3/2018,South Korea,-0.000746104
10/3/2018,China,-0.00157001
10/3/2018,Thailand,-0.00066359
10/3/2018,India,-0.007741077
10/3/2018,United States,-0.001467797
10/3/2018,Brazil,-0.004837458
10/3/2018,Indonesia,-8.34178E-05
10/3/2018,Taiwan,-0.000167738
10/4/2018,Taiwan,-0.000218313
10/4/2018,Japan,-0.00096486
10/4/2018,Philippines,-0.000633413
10/4/2018,Mexico,-0.001724859
10/4/2018,China,-0.001604647
10/4/2018,United States,-0.001592833
10/4/2018,Indonesia,-9.11077E-05
10/4/2018,South Korea,-0.000683753
10/4/2018,India,-0.008390498
10/4/2018,Thailand,-0.000688854
10/4/2018,Brazil,-0.005218227
10/5/2018,Brazil,-0.005305864
10/5/2018,India,-0.008711749
10/5/2018,Philippines,-0.000641563
10/5/2018,Taiwan,-0.00028389
10/5/2018,Japan,-0.000973752
10/5/2018,Thailand,-0.000722877
10/5/2018,United States,-0.001594459
10/5/2018,Mexico,-0.001813669
10/5/2018,China,-0.001655327
10/5/2018,Indonesia,-7.99038E-05
10/5/2018,South Korea,-0.000785254
10/8/2018,Japan,-0.000959986
10/8/2018,Mexico,-0.001797175
10/8/2018,Taiwan,-0.000241127
10/8/2018,Philippines,-0.000648663
10/8/2018,United States,-0.001535769
10/8/2018,Thailand,-0.000692845
10/8/2018,China,-0.001470296
10/8/2018,South Korea,-0.000725899
10/8/2018,Indonesia,-6.1898E-05
10/8/2018,Brazil,-0.005844449
10/8/2018,India,-0.008180495
10/9/2018,Thailand,-0.000665713
10/9/2018,United States,-0.001547899
10/9/2018,Japan,-0.000951206
10/9/2018,Mexico,-0.0017982
10/9/2018,India,-0.008016938
10/9/2018,Taiwan,-0.00023666
10/9/2018,Philippines,-0.000641876
10/9/2018,Brazil,-0.006206759
10/9/2018,China,-0.001514162
10/9/2018,Indonesia,-4.0193E-05
10/9/2018,South Korea,-0.000687087
10/10/2018,Thailand,-0.00069189
10/10/2018,United States,-0.001347953
10/10/2018,Brazil,-0.005551007
10/10/2018,India,-0.009472947
10/10/2018,China,-0.001423363
10/10/2018,Indonesia,-4.46166E-05
10/10/2018,South Korea,-0.000668192
10/10/2018,Mexico,-0.001673752
10/10/2018,Philippines,-0.000609783
10/10/2018,Taiwan,-0.000220486
10/10/2018,Japan,-0.000797711
10/11/2018,Japan,-0.000941355
10/11/2018,Mexico,-0.001709532
10/11/2018,Philippines,-0.000815006
10/11/2018,Taiwan,-0.00029132
10/11/2018,South Korea,-0.000829203
10/11/2018,Thailand,-0.000711897
10/11/2018,China,-0.001630905
10/11/2018,United States,-0.001359855
10/11/2018,Indonesia,-8.51859E-05
10/11/2018,Brazil,-0.005707683
10/11/2018,India,-0.010073878
10/12/2018,Japan,-0.000854537
10/12/2018,Taiwan,-0.00026961
10/12/2018,China,-0.001723535
10/12/2018,United States,-0.001504306
10/12/2018,Mexico,-0.001688912
10/12/2018,Thailand,-0.000574817
10/12/2018,India,-0.01146563
10/12/2018,Philippines,-0.000908772
10/12/2018,South Korea,-0.000996865
10/12/2018,Indonesia,-9.04724E-05
10/12/2018,Brazil,-0.00559375
10/15/2018,Mexico,-0.001690731
10/15/2018,Japan,-0.000859226
10/15/2018,China,-0.00171512
10/15/2018,Thailand,-0.000571729
10/15/2018,Indonesia,-7.47437E-05
10/15/2018,South Korea,-0.000987589
10/15/2018,Philippines,-0.000894956
10/15/2018,Taiwan,-0.000294412
10/15/2018,United States,-0.001513934
10/15/2018,Brazil,-0.005823092
10/15/2018,India,-0.011322465
10/16/2018,Philippines,-0.000834254
10/16/2018,Taiwan,-0.00031162
10/16/2018,Brazil,-0.006373243
10/16/2018,India,-0.011156216
10/16/2018,Thailand,-0.000482868
10/16/2018,United States,-0.00160976
10/16/2018,Mexico,-0.001681116
10/16/2018,Japan,-0.000830062
10/16/2018,China,-0.001540531
10/16/2018,South Korea,-0.001064185
10/16/2018,Indonesia,-7.3521E-05
10/17/2018,United States,-0.001621838
10/17/2018,India,-0.010764991
10/17/2018,Thailand,-0.000480693
10/17/2018,Japan,-0.000844206
10/17/2018,Brazil,-0.006478503
10/17/2018,Taiwan,-0.000319842
10/17/2018,Indonesia,-7.11957E-05
10/17/2018,South Korea,-0.001050581
10/17/2018,China,-0.001521065
10/17/2018,Philippines,-0.000841546
10/17/2018,Mexico,-0.001692329
10/18/2018,Indonesia,-7.20742E-05
10/18/2018,South Korea,-0.000989637
10/18/2018,India,-0.010791108
10/18/2018,Brazil,-0.006457988
10/18/2018,Mexico,-0.001680527
10/18/2018,Thailand,-0.000479178
10/18/2018,United States,-0.001601623
10/18/2018,China,-0.001522403
10/18/2018,Philippines,-0.000790516
10/18/2018,Taiwan,-0.000315299
10/18/2018,Japan,-0.000860774
10/19/2018,Japan,-0.00083607
10/19/2018,Mexico,-0.001508743
10/19/2018,Philippines,-0.000968474
10/19/2018,Taiwan,-0.000354823
10/19/2018,South Korea,-0.001055059
10/19/2018,China,-0.001515869
10/19/2018,Brazil,-0.006156545
10/19/2018,Indonesia,-6.59174E-05
10/19/2018,Thailand,-0.000417489
10/19/2018,United States,-0.001593792
10/19/2018,India,-0.010762832
10/22/2018,Indonesia,-4.97396E-05
10/22/2018,South Korea,-0.001108816
10/22/2018,China,-0.001699025
10/22/2018,Brazil,-0.006648478
10/22/2018,India,-0.010529572
10/22/2018,Philippines,-0.000932824
10/22/2018,Thailand,-0.000382993
10/22/2018,United States,-0.001626671
10/22/2018,Mexico,-0.001321366
10/22/2018,Taiwan,-0.000329502
10/22/2018,Japan,-0.000828182
10/23/2018,Philippines,-0.00091356
10/23/2018,Japan,-0.000835709
10/23/2018,China,-0.001668316
10/23/2018,Mexico,-0.001270322
10/23/2018,Taiwan,-0.000340679
10/23/2018,South Korea,-0.001177529
10/23/2018,Indonesia,-4.30437E-05
10/23/2018,India,-0.010689795
10/23/2018,Brazil,-0.006743788
10/23/2018,Thailand,-0.000411831
10/23/2018,United States,-0.001616668
10/24/2018,United States,-0.00153417
10/24/2018,Thailand,-0.000447712
10/24/2018,Brazil,-0.006314011
10/24/2018,Indonesia,-4.23025E-05
10/24/2018,India,-0.01127993
10/24/2018,Taiwan,-0.000343631
10/24/2018,Japan,-0.000767135
10/24/2018,Mexico,-0.001254071
10/24/2018,South Korea,-0.001283438
10/24/2018,China,-0.001785218
10/24/2018,Philippines,-0.00093686
10/25/2018,India,-0.011095964
10/25/2018,Brazil,-0.006640235
10/25/2018,Thailand,-0.000452184
10/25/2018,China,-0.001749226
10/25/2018,Indonesia,-3.78038E-05
10/25/2018,United States,-0.001573439
10/25/2018,South Korea,-0.001313676
10/25/2018,Taiwan,-0.000337134
10/25/2018,Mexico,-0.001250938
10/25/2018,Philippines,-0.000828433
10/25/2018,Japan,-0.000695989
10/26/2018,China,-0.001774501
10/26/2018,Indonesia,-3.66684E-05
10/26/2018,South Korea,-0.001293459
10/26/2018,Mexico,-0.001172654
10/26/2018,Thailand,-0.000422691
10/26/2018,United States,-0.001528835
10/26/2018,Japan,-0.000667655
10/26/2018,India,-0.011170171
10/26/2018,Taiwan,-0.000338145
10/26/2018,Brazil,-0.006939244
10/26/2018,Philippines,-0.000828235
10/29/2018,China,-0.001759363
10/29/2018,United States,-0.001470669
10/29/2018,South Korea,-0.001344387
10/29/2018,Thailand,-0.000437321
10/29/2018,Mexico,-0.001055135
10/29/2018,Indonesia,-3.94591E-05
10/29/2018,Brazil,-0.006442328
10/29/2018,India,-0.011843701
10/29/2018,Philippines,-0.000860976
10/29/2018,Japan,-0.000642182
10/29/2018,Taiwan,-0.00035174
10/30/2018,China,-0.001810166
10/30/2018,Indonesia,-3.92828E-05
10/30/2018,South Korea,-0.001433548
10/30/2018,India,-0.011421277
10/30/2018,Philippines,-0.000872024
10/30/2018,Taiwan,-0.000342801
10/30/2018,Brazil,-0.006448563
10/30/2018,Thailand,-0.000429068
10/30/2018,United States,-0.001508301
10/30/2018,Japan,-0.000612369
10/30/2018,Mexico,-0.000958266
10/31/2018,Japan,-0.000565059
10/31/2018,Mexico,-0.000869312
10/31/2018,Taiwan,-0.000354433
10/31/2018,Philippines,-0.000823629
10/31/2018,India,-0.011662003
10/31/2018,Brazil,-0.006061139
10/31/2018,Thailand,-0.000432979
10/31/2018,United States,-0.001539705
10/31/2018,China,-0.00192623
10/31/2018,South Korea,-0.001533183
10/31/2018,Indonesia,-4.29221E-05
11/1/2018,United States,-0.001552462
11/1/2018,Thailand,-0.000381588
11/1/2018,India,-0.011019151
11/1/2018,South Korea,-0.001339719
11/1/2018,China,-0.001859914
11/1/2018,Brazil,-0.00541331
11/1/2018,Indonesia,-4.48356E-05
11/1/2018,Japan,-0.000513857
11/1/2018,Mexico,-0.000864757
11/1/2018,Taiwan,-0.000337368
11/1/2018,Philippines,-0.000756549
11/2/2018,South Korea,-0.001554271
11/2/2018,Indonesia,-5.48061E-05
11/2/2018,Brazil,-0.005077629
11/2/2018,India,-0.011551973
11/2/2018,Philippines,-0.000750326
11/2/2018,United States,-0.001665025
11/2/2018,Mexico,-0.000803605
11/2/2018,China,-0.002548243
11/2/2018,Thailand,-0.000426581
11/2/2018,Japan,-0.000495949
11/2/2018,Taiwan,-0.000341436
11/5/2018,Thailand,-0.000409849
11/5/2018,Brazil,-0.004995525
11/5/2018,India,-0.01137765
11/5/2018,China,-0.002700492
11/5/2018,United States,-0.001724118
11/5/2018,Indonesia,-4.99019E-05
11/5/2018,South Korea,-0.001590741
11/5/2018,Taiwan,-0.000334003
11/5/2018,Japan,-0.000412006
11/5/2018,Mexico,-0.000866798
11/5/2018,Philippines,-0.00088638
11/6/2018,South Korea,-0.001659388
11/6/2018,China,-0.002693307
11/6/2018,Indonesia,-3.48937E-05
11/6/2018,Mexico,-0.000857994
11/6/2018,Thailand,-0.000423292
11/6/2018,Japan,-0.00036567
11/6/2018,United States,-0.001818143
11/6/2018,Taiwan,-0.000339991
11/6/2018,Brazil,-0.005053254
11/6/2018,India,-0.011475717
11/6/2018,Philippines,-0.000965531
11/7/2018,Indonesia,-3.66178E-05
11/7/2018,South Korea,-0.001629796
11/7/2018,Taiwan,-0.000346372
11/7/2018,Brazil,-0.00494569
11/7/2018,China,-0.002740636
11/7/2018,Philippines,-0.000978889
11/7/2018,Mexico,-0.0008592
11/7/2018,Japan,-0.000333578
11/7/2018,Thailand,-0.000440701
11/7/2018,United States,-0.002003307
11/7/2018,India,-0.011372965
11/8/2018,Taiwan,-0.000337505
11/8/2018,Japan,-0.000310142
11/8/2018,Philippines,-0.000998064
11/8/2018,China,-0.002866208
11/8/2018,Mexico,-0.000937563
11/8/2018,Indonesia,-3.1616E-05
11/8/2018,South Korea,-0.001673951
11/8/2018,Brazil,-0.004993233
11/8/2018,Thailand,-0.000453328
11/8/2018,United States,-0.002212425
11/8/2018,India,-0.011706151
11/9/2018,China,-0.002868041
11/9/2018,South Korea,-0.001641916
11/9/2018,Thailand,-0.000463017
11/9/2018,United States,-0.002249661
11/9/2018,Brazil,-0.00468371
11/9/2018,Indonesia,-3.66253E-05
11/9/2018,India,-0.012043334
11/9/2018,Philippines,-0.000922051
11/9/2018,Japan,-0.000223977
11/9/2018,Mexico,-0.000901163
11/9/2018,Taiwan,-0.000303388
11/12/2018,India,-0.011978672
11/12/2018,Taiwan,-0.000291609
11/12/2018,China,-0.002839919
11/12/2018,Indonesia,-3.16483E-05
11/12/2018,South Korea,-0.001625258
11/12/2018,Thailand,-0.000460354
11/12/2018,United States,-0.002221
11/12/2018,Brazil,-0.004670163
11/12/2018,Mexico,-0.000830363
11/12/2018,Philippines,-0.000931335
11/12/2018,Japan,-0.000158268
11/13/2018,Philippines,-0.000913306
11/13/2018,South Korea,-0.001387067
11/13/2018,Indonesia,-5.889E-05
11/13/2018,Brazil,-0.004461566
11/13/2018,India,-0.012197751
11/13/2018,China,-0.003008615
11/13/2018,Mexico,-0.000838868
11/13/2018,Thailand,-0.000503988
11/13/2018,United States,-0.00235852
11/13/2018,Japan,-0.000110372
11/13/2018,Taiwan,-0.000363759
11/14/2018,China,-0.002773135
11/14/2018,South Korea,-0.001382695
11/14/2018,Philippines,-0.000915321
11/14/2018,Mexico,-0.000814721
